"First official language spoken by language spoken most often at home: Canada, provinces and territories, census metropolitan areas and census agglomerations with parts"
"Frequency: Occasional"
"Table: 98-10-0192-01"
"Release date: 2022-08-17"
"Geography: Canada, Province or territory, Census metropolitan area, Census agglomeration, Census metropolitan area part, Census agglomeration part"
"Universe: All persons, excluding institutional residents, 2021 Census — 100% data"
"Variable List: Language spoken most often at home (331), Gender (3), Age (15A), First official language spoken (5)"

"Geography","Gender (3) 1 2","Age (15A) 3","Language spoken most often at home (331) 4","First official language spoken (5) 5","2021"
,,,"Arabic",,"10"
,,,"Vietnamese",,"0"
,,,"Tagalog (Pilipino, Filipino)",,"5"
,,,"Haitian Creole",,"5"
,,,"Tamil",,"30"
,,,"Polish",,"0"
,,,"Russian",,"0"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"10"
,,,"Dutch",,"0"
,,,"Greek",,"10"
,,,"Bengali",,"35"
,,,"Gujarati",,"5"
,,,"Hindi",,"0"
,,,"Punjabi (Panjabi)",,"0"
,,,"Urdu",,"5"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"0"
,,,"Portuguese",,"5"
,,,"Romanian",,"5"
,,,"Spanish",,"20"
,,,"Japanese",,"0"
,,,"Korean",,"0"
,,,"Mandarin",,"10"
,,,"Yue (Cantonese)",,"0"
,,,"Turkish",,"10"
,,,"Hungarian",,"0"
"Hawkesbury (Ontario part) (CA), Ont. i72",,,"English",,"2,395"
,,,"French",,"6,955"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"10"
,,,"Vietnamese",,"0"
,,,"Tagalog (Pilipino, Filipino)",,"5"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"30"
,,,"Polish",,"0"
,,,"Russian",,"0"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"10"
,,,"Dutch",,"0"
,,,"Greek",,"10"
,,,"Bengali",,"30"
,,,"Gujarati",,"5"
,,,"Hindi",,"0"
,,,"Punjabi (Panjabi)",,"0"
,,,"Urdu",,"5"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"0"
,,,"Portuguese",,"5"
,,,"Romanian",,"5"
,,,"Spanish",,"15"
,,,"Japanese",,"0"
,,,"Korean",,"0"
,,,"Mandarin",,"5"
,,,"Yue (Cantonese)",,"0"
,,,"Turkish",,"10"
,,,"Hungarian",,"0"
"Hawkesbury (Quebec part) (CA), Que. i73",,,"English",,"230"
,,,"French",,"1,495"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"0"
,,,"Vietnamese",,"0"
,,,"Tagalog (Pilipino, Filipino)",,"0"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"0"
,,,"Russian",,"0"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"0"
,,,"Dutch",,"0"
,,,"Greek",,"0"
,,,"Bengali",,"0"
,,,"Gujarati",,"0"
,,,"Hindi",,"0"
,,,"Punjabi (Panjabi)",,"0"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"0"
,,,"Portuguese",,"0"
,,,"Romanian",,"0"
,,,"Spanish",,"0"
,,,"Japanese",,"0"
,,,"Korean",,"0"
,,,"Mandarin",,"5"
,,,"Yue (Cantonese)",,"0"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Ingersoll (CA), Ont. i74",,,"English",,"13,160"
,,,"French",,"25"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"0"
,,,"Vietnamese",,"0"
,,,"Tagalog (Pilipino, Filipino)",,"10"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"15"
,,,"Russian",,"5"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"0"
,,,"Dutch",,"0"
,,,"Greek",,"5"
,,,"Bengali",,"0"
,,,"Gujarati",,"0"
,,,"Hindi",,"0"
,,,"Punjabi (Panjabi)",,"120"
,,,"Urdu",,"15"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"5"
,,,"Portuguese",,"5"
,,,"Romanian",,"0"
,,,"Spanish",,"20"
,,,"Japanese",,"0"
,,,"Korean",,"20"
,,,"Mandarin",,"0"
,,,"Yue (Cantonese)",,"0"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Kawartha Lakes (CA), Ont. i75",,,"English",,"76,230"
,,,"French",,"160"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"15"
,,,"Vietnamese",,"30"
,,,"Tagalog (Pilipino, Filipino)",,"20"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"25"
,,,"Polish",,"50"
,,,"Russian",,"60"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"5"
,,,"German",,"135"
,,,"Dutch",,"70"
,,,"Greek",,"15"
,,,"Bengali",,"0"
,,,"Gujarati",,"50"
,,,"Hindi",,"15"
,,,"Punjabi (Panjabi)",,"40"
,,,"Urdu",,"25"
,,,"Iranian Persian",,"10"
,,,"Persian (Farsi), n.o.s.",,"5"
,,,"Italian",,"20"
,,,"Portuguese",,"35"
,,,"Romanian",,"25"
,,,"Spanish",,"40"
,,,"Japanese",,"5"
,,,"Korean",,"55"
,,,"Mandarin",,"60"
,,,"Yue (Cantonese)",,"55"
,,,"Turkish",,"0"
,,,"Hungarian",,"20"
"Kenora (CA), Ont. i76",,,"English",,"14,380"
,,,"French",,"40"
,,,"Indigenous languages 7",,"25"
,,,"Arabic",,"0"
,,,"Vietnamese",,"0"
,,,"Tagalog (Pilipino, Filipino)",,"30"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"0"
,,,"Russian",,"0"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"5"
,,,"Dutch",,"0"
,,,"Greek",,"0"
,,,"Bengali",,"0"
,,,"Gujarati",,"0"
,,,"Hindi",,"0"
,,,"Punjabi (Panjabi)",,"15"
,,,"Urdu",,"10"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"5"
,,,"Portuguese",,"0"
,,,"Romanian",,"0"
,,,"Spanish",,"10"
,,,"Japanese",,"0"
,,,"Korean",,"0"
,,,"Mandarin",,"0"
,,,"Yue (Cantonese)",,"15"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Kingston (CMA), Ont. i77",,,"English",,"156,580"
,,,"French",,"2,140"
,,,"Indigenous languages 7",,"5"
,,,"Arabic",,"785"
,,,"Vietnamese",,"135"
,,,"Tagalog (Pilipino, Filipino)",,"235"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"60"
,,,"Polish",,"140"
,,,"Russian",,"170"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"30"
,,,"German",,"95"
,,,"Dutch",,"25"
,,,"Greek",,"105"
,,,"Bengali",,"145"
,,,"Gujarati",,"265"
,,,"Hindi",,"165"
,,,"Punjabi (Panjabi)",,"375"
,,,"Urdu",,"275"
,,,"Iranian Persian",,"305"
,,,"Persian (Farsi), n.o.s.",,"35"
,,,"Italian",,"110"
,,,"Portuguese",,"670"
,,,"Romanian",,"35"
,,,"Spanish",,"530"
,,,"Japanese",,"25"
,,,"Korean",,"340"
,,,"Mandarin",,"1,080"
,,,"Yue (Cantonese)",,"210"
,,,"Turkish",,"105"
,,,"Hungarian",,"20"
"Kitchener - Cambridge - Waterloo (CMA), Ont. i78",,,"English",,"459,355"
,,,"French",,"1,620"
,,,"Indigenous languages 7",,"10"
,,,"Arabic",,"6,290"
,,,"Vietnamese",,"2,575"
,,,"Tagalog (Pilipino, Filipino)",,"1,375"
,,,"Haitian Creole",,"20"
,,,"Tamil",,"805"
,,,"Polish",,"2,105"
,,,"Russian",,"1,360"
,,,"Serbo-Croatian, n.i.e.",,"45"
,,,"Ukrainian",,"470"
,,,"German",,"1,505"
,,,"Dutch",,"200"
,,,"Greek",,"445"
,,,"Bengali",,"785"
,,,"Gujarati",,"3,750"
,,,"Hindi",,"2,625"
,,,"Punjabi (Panjabi)",,"8,120"
,,,"Urdu",,"3,740"
,,,"Iranian Persian",,"1,590"
,,,"Persian (Farsi), n.o.s.",,"385"
,,,"Italian",,"335"
,,,"Portuguese",,"4,650"
,,,"Romanian",,"2,375"
,,,"Spanish",,"5,820"
,,,"Japanese",,"240"
,,,"Korean",,"2,035"
,,,"Mandarin",,"7,630"
,,,"Yue (Cantonese)",,"1,170"
,,,"Turkish",,"1,205"
,,,"Hungarian",,"505"
"London (CMA), Ont. i79",,,"English",,"457,200"
,,,"French",,"1,815"
,,,"Indigenous languages 7",,"25"
,,,"Arabic",,"9,725"
,,,"Vietnamese",,"1,510"
,,,"Tagalog (Pilipino, Filipino)",,"1,350"
,,,"Haitian Creole",,"10"
,,,"Tamil",,"365"
,,,"Polish",,"2,290"
,,,"Russian",,"985"
,,,"Serbo-Croatian, n.i.e.",,"20"
,,,"Ukrainian",,"330"
,,,"German",,"430"
,,,"Dutch",,"120"
,,,"Greek",,"710"
,,,"Bengali",,"395"
,,,"Gujarati",,"1,095"
,,,"Hindi",,"1,080"
,,,"Punjabi (Panjabi)",,"2,745"
,,,"Urdu",,"1,885"
,,,"Iranian Persian",,"905"
,,,"Persian (Farsi), n.o.s.",,"120"
,,,"Italian",,"625"
,,,"Portuguese",,"3,325"
,,,"Romanian",,"330"
,,,"Spanish",,"7,400"
,,,"Japanese",,"105"
,,,"Korean",,"2,835"
,,,"Mandarin",,"5,165"
,,,"Yue (Cantonese)",,"1,160"
,,,"Turkish",,"445"
,,,"Hungarian",,"285"
"Midland (CA), Ont. i80",,,"English",,"25,835"
,,,"French",,"215"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"5"
,,,"Vietnamese",,"0"
,,,"Tagalog (Pilipino, Filipino)",,"20"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"50"
,,,"Russian",,"50"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"5"
,,,"German",,"35"
,,,"Dutch",,"0"
,,,"Greek",,"15"
,,,"Bengali",,"0"
,,,"Gujarati",,"40"
,,,"Hindi",,"10"
,,,"Punjabi (Panjabi)",,"60"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"15"
,,,"Portuguese",,"5"
,,,"Romanian",,"0"
,,,"Spanish",,"30"
,,,"Japanese",,"0"
,,,"Korean",,"20"
,,,"Mandarin",,"15"
,,,"Yue (Cantonese)",,"15"
,,,"Turkish",,"0"
,,,"Hungarian",,"5"
"Norfolk (CA), Ont. i81",,,"English",,"63,475"
,,,"French",,"100"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"10"
,,,"Vietnamese",,"25"
,,,"Tagalog (Pilipino, Filipino)",,"55"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"10"
,,,"Polish",,"60"
,,,"Russian",,"30"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"40"
,,,"German",,"890"
,,,"Dutch",,"75"
,,,"Greek",,"5"
,,,"Bengali",,"0"
,,,"Gujarati",,"15"
,,,"Hindi",,"0"
,,,"Punjabi (Panjabi)",,"40"
,,,"Urdu",,"15"
,,,"Iranian Persian",,"5"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"10"
,,,"Portuguese",,"265"
,,,"Romanian",,"10"
,,,"Spanish",,"160"
,,,"Japanese",,"5"
,,,"Korean",,"35"
,,,"Mandarin",,"45"
,,,"Yue (Cantonese)",,"25"
,,,"Turkish",,"0"
,,,"Hungarian",,"55"
"North Bay (CA), Ont. i82",,,"English",,"65,795"
,,,"French",,"2,725"
,,,"Indigenous languages 7",,"45"
,,,"Arabic",,"30"
,,,"Vietnamese",,"25"
,,,"Tagalog (Pilipino, Filipino)",,"45"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"5"
,,,"Polish",,"25"
,,,"Russian",,"35"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"5"
,,,"German",,"110"
,,,"Dutch",,"5"
,,,"Greek",,"5"
,,,"Bengali",,"15"
,,,"Gujarati",,"35"
,,,"Hindi",,"45"
,,,"Punjabi (Panjabi)",,"70"
,,,"Urdu",,"10"
,,,"Iranian Persian",,"15"
,,,"Persian (Farsi), n.o.s.",,"5"
,,,"Italian",,"80"
,,,"Portuguese",,"50"
,,,"Romanian",,"0"
,,,"Spanish",,"60"
,,,"Japanese",,"10"
,,,"Korean",,"5"
,,,"Mandarin",,"60"
,,,"Yue (Cantonese)",,"60"
,,,"Turkish",,"0"
,,,"Hungarian",,"5"
"Orillia (CA), Ont. i83",,,"English",,"31,400"
,,,"French",,"55"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"15"
,,,"Vietnamese",,"30"
,,,"Tagalog (Pilipino, Filipino)",,"110"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"20"
,,,"Polish",,"20"
,,,"Russian",,"25"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"20"
,,,"Dutch",,"0"
,,,"Greek",,"5"
,,,"Bengali",,"10"
,,,"Gujarati",,"80"
,,,"Hindi",,"10"
,,,"Punjabi (Panjabi)",,"35"
,,,"Urdu",,"10"
,,,"Iranian Persian",,"10"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"35"
,,,"Portuguese",,"10"
,,,"Romanian",,"0"
,,,"Spanish",,"40"
,,,"Japanese",,"5"
,,,"Korean",,"40"
,,,"Mandarin",,"70"
,,,"Yue (Cantonese)",,"75"
,,,"Turkish",,"0"
,,,"Hungarian",,"5"
"Oshawa (CMA), Ont. i84",,,"English",,"365,150"
,,,"French",,"2,365"
,,,"Indigenous languages 7",,"5"
,,,"Arabic",,"1,125"
,,,"Vietnamese",,"370"
,,,"Tagalog (Pilipino, Filipino)",,"1,500"
,,,"Haitian Creole",,"65"
,,,"Tamil",,"3,880"
,,,"Polish",,"1,005"
,,,"Russian",,"480"
,,,"Serbo-Croatian, n.i.e.",,"5"
,,,"Ukrainian",,"200"
,,,"German",,"110"
,,,"Dutch",,"65"
,,,"Greek",,"325"
,,,"Bengali",,"910"
,,,"Gujarati",,"1,180"
,,,"Hindi",,"1,000"
,,,"Punjabi (Panjabi)",,"940"
,,,"Urdu",,"3,685"
,,,"Iranian Persian",,"425"
,,,"Persian (Farsi), n.o.s.",,"195"
,,,"Italian",,"675"
,,,"Portuguese",,"885"
,,,"Romanian",,"325"
,,,"Spanish",,"1,835"
,,,"Japanese",,"45"
,,,"Korean",,"480"
,,,"Mandarin",,"2,700"
,,,"Yue (Cantonese)",,"1,380"
,,,"Turkish",,"95"
,,,"Hungarian",,"240"
"Ottawa - Gatineau (CMA), Ont./Que. i85",,,"English",,"888,365"
,,,"French",,"353,920"
,,,"Indigenous languages 7",,"230"
,,,"Arabic",,"30,550"
,,,"Vietnamese",,"4,335"
,,,"Tagalog (Pilipino, Filipino)",,"3,640"
,,,"Haitian Creole",,"2,170"
,,,"Tamil",,"1,975"
,,,"Polish",,"1,955"
,,,"Russian",,"5,175"
,,,"Serbo-Croatian, n.i.e.",,"40"
,,,"Ukrainian",,"805"
,,,"German",,"525"
,,,"Dutch",,"145"
,,,"Greek",,"640"
,,,"Bengali",,"2,495"
,,,"Gujarati",,"1,660"
,,,"Hindi",,"2,380"
,,,"Punjabi (Panjabi)",,"3,980"
,,,"Urdu",,"3,355"
,,,"Iranian Persian",,"4,035"
,,,"Persian (Farsi), n.o.s.",,"415"
,,,"Italian",,"2,080"
,,,"Portuguese",,"4,115"
,,,"Romanian",,"1,875"
,,,"Spanish",,"11,250"
,,,"Japanese",,"425"
,,,"Korean",,"1,680"
,,,"Mandarin",,"17,610"
,,,"Yue (Cantonese)",,"5,685"
,,,"Turkish",,"1,780"
,,,"Hungarian",,"395"
"Ottawa - Gatineau (Ontario part) (CMA), Ont. i86",,,"English",,"827,450"
,,,"French",,"102,460"
,,,"Indigenous languages 7",,"185"
,,,"Arabic",,"25,970"
,,,"Vietnamese",,"4,130"
,,,"Tagalog (Pilipino, Filipino)",,"3,450"
,,,"Haitian Creole",,"1,700"
,,,"Tamil",,"1,930"
,,,"Polish",,"1,800"
,,,"Russian",,"4,490"
,,,"Serbo-Croatian, n.i.e.",,"15"
,,,"Ukrainian",,"705"
,,,"German",,"460"
,,,"Dutch",,"140"
,,,"Greek",,"610"
,,,"Bengali",,"2,430"
,,,"Gujarati",,"1,630"
,,,"Hindi",,"2,310"
,,,"Punjabi (Panjabi)",,"3,870"
,,,"Urdu",,"3,260"
,,,"Iranian Persian",,"3,730"
,,,"Persian (Farsi), n.o.s.",,"375"
,,,"Italian",,"2,010"
,,,"Portuguese",,"2,935"
,,,"Romanian",,"1,210"
,,,"Spanish",,"7,390"
,,,"Japanese",,"390"
,,,"Korean",,"1,570"
,,,"Mandarin",,"16,240"
,,,"Yue (Cantonese)",,"5,545"
,,,"Turkish",,"1,725"
,,,"Hungarian",,"355"
"Ottawa - Gatineau (Quebec part) (CMA), Que. i87",,,"English",,"60,915"
,,,"French",,"251,455"
,,,"Indigenous languages 7",,"50"
,,,"Arabic",,"4,580"
,,,"Vietnamese",,"205"
,,,"Tagalog (Pilipino, Filipino)",,"195"
,,,"Haitian Creole",,"475"
,,,"Tamil",,"40"
,,,"Polish",,"160"
,,,"Russian",,"685"
,,,"Serbo-Croatian, n.i.e.",,"30"
,,,"Ukrainian",,"100"
,,,"German",,"65"
,,,"Dutch",,"15"
,,,"Greek",,"30"
,,,"Bengali",,"70"
,,,"Gujarati",,"30"
,,,"Hindi",,"70"
,,,"Punjabi (Panjabi)",,"105"
,,,"Urdu",,"95"
,,,"Iranian Persian",,"315"
,,,"Persian (Farsi), n.o.s.",,"40"
,,,"Italian",,"70"
,,,"Portuguese",,"1,180"
,,,"Romanian",,"665"
,,,"Spanish",,"3,865"
,,,"Japanese",,"35"
,,,"Korean",,"115"
,,,"Mandarin",,"1,370"
,,,"Yue (Cantonese)",,"140"
,,,"Turkish",,"55"
,,,"Hungarian",,"35"
"Owen Sound (CA), Ont. i88",,,"English",,"31,505"
,,,"French",,"55"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"60"
,,,"Vietnamese",,"10"
,,,"Tagalog (Pilipino, Filipino)",,"0"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"5"
,,,"Polish",,"10"
,,,"Russian",,"15"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"10"
,,,"Dutch",,"10"
,,,"Greek",,"5"
,,,"Bengali",,"0"
,,,"Gujarati",,"25"
,,,"Hindi",,"20"
,,,"Punjabi (Panjabi)",,"35"
,,,"Urdu",,"20"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"5"
,,,"Portuguese",,"10"
,,,"Romanian",,"5"
,,,"Spanish",,"15"
,,,"Japanese",,"0"
,,,"Korean",,"40"
,,,"Mandarin",,"25"
,,,"Yue (Cantonese)",,"30"
,,,"Turkish",,"0"
,,,"Hungarian",,"10"
"Pembroke (CA), Ont. i89",,,"English",,"22,450"
,,,"French",,"460"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"5"
,,,"Vietnamese",,"10"
,,,"Tagalog (Pilipino, Filipino)",,"15"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"0"
,,,"Polish",,"15"
,,,"Russian",,"0"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"30"
,,,"Dutch",,"0"
,,,"Greek",,"15"
,,,"Bengali",,"0"
,,,"Gujarati",,"15"
,,,"Hindi",,"10"
,,,"Punjabi (Panjabi)",,"5"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"0"
,,,"Portuguese",,"5"
,,,"Romanian",,"5"
,,,"Spanish",,"15"
,,,"Japanese",,"0"
,,,"Korean",,"10"
,,,"Mandarin",,"15"
,,,"Yue (Cantonese)",,"20"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Petawawa (CA), Ont. i90",,,"English",,"16,550"
,,,"French",,"1,065"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"15"
,,,"Vietnamese",,"0"
,,,"Tagalog (Pilipino, Filipino)",,"5"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"5"
,,,"Polish",,"10"
,,,"Russian",,"10"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"10"
,,,"Dutch",,"0"
,,,"Greek",,"0"
,,,"Bengali",,"5"
,,,"Gujarati",,"20"
,,,"Hindi",,"15"
,,,"Punjabi (Panjabi)",,"25"
,,,"Urdu",,"10"
,,,"Iranian Persian",,"5"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"0"
,,,"Portuguese",,"5"
,,,"Romanian",,"0"
,,,"Spanish",,"25"
,,,"Japanese",,"0"
,,,"Korean",,"5"
,,,"Mandarin",,"10"
,,,"Yue (Cantonese)",,"0"
,,,"Turkish",,"5"
,,,"Hungarian",,"0"
"Peterborough (CMA), Ont. i91",,,"English",,"122,445"
,,,"French",,"305"
,,,"Indigenous languages 7",,"15"
,,,"Arabic",,"315"
,,,"Vietnamese",,"125"
,,,"Tagalog (Pilipino, Filipino)",,"125"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"70"
,,,"Polish",,"150"
,,,"Russian",,"55"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"10"
,,,"German",,"60"
,,,"Dutch",,"25"
,,,"Greek",,"20"
,,,"Bengali",,"60"
,,,"Gujarati",,"180"
,,,"Hindi",,"165"
,,,"Punjabi (Panjabi)",,"130"
,,,"Urdu",,"90"
,,,"Iranian Persian",,"40"
,,,"Persian (Farsi), n.o.s.",,"15"
,,,"Italian",,"35"
,,,"Portuguese",,"60"
,,,"Romanian",,"30"
,,,"Spanish",,"170"
,,,"Japanese",,"5"
,,,"Korean",,"175"
,,,"Mandarin",,"275"
,,,"Yue (Cantonese)",,"105"
,,,"Turkish",,"15"
,,,"Hungarian",,"25"
"Port Hope (CA), Ont. i92",,,"English",,"16,615"
,,,"French",,"45"
,,,"Indigenous languages 7",,"5"
,,,"Arabic",,"0"
,,,"Vietnamese",,"5"
,,,"Tagalog (Pilipino, Filipino)",,"15"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"10"
,,,"Polish",,"10"
,,,"Russian",,"5"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"0"
,,,"German",,"5"
,,,"Dutch",,"0"
,,,"Greek",,"5"
,,,"Bengali",,"0"
,,,"Gujarati",,"0"
,,,"Hindi",,"5"
,,,"Punjabi (Panjabi)",,"10"
,,,"Urdu",,"0"
,,,"Iranian Persian",,"0"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"5"
,,,"Portuguese",,"10"
,,,"Romanian",,"5"
,,,"Spanish",,"35"
,,,"Japanese",,"0"
,,,"Korean",,"10"
,,,"Mandarin",,"20"
,,,"Yue (Cantonese)",,"10"
,,,"Turkish",,"0"
,,,"Hungarian",,"0"
"Sarnia (CA), Ont. i93",,,"English",,"92,685"
,,,"French",,"415"
,,,"Indigenous languages 7",,"15"
,,,"Arabic",,"100"
,,,"Vietnamese",,"60"
,,,"Tagalog (Pilipino, Filipino)",,"85"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"40"
,,,"Polish",,"85"
,,,"Russian",,"40"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"5"
,,,"German",,"15"
,,,"Dutch",,"35"
,,,"Greek",,"90"
,,,"Bengali",,"20"
,,,"Gujarati",,"205"
,,,"Hindi",,"90"
,,,"Punjabi (Panjabi)",,"185"
,,,"Urdu",,"75"
,,,"Iranian Persian",,"45"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"180"
,,,"Portuguese",,"220"
,,,"Romanian",,"10"
,,,"Spanish",,"325"
,,,"Japanese",,"5"
,,,"Korean",,"50"
,,,"Mandarin",,"125"
,,,"Yue (Cantonese)",,"45"
,,,"Turkish",,"10"
,,,"Hungarian",,"20"
"Sault Ste. Marie (CA), Ont. i94",,,"English",,"72,700"
,,,"French",,"425"
,,,"Indigenous languages 7",,"15"
,,,"Arabic",,"120"
,,,"Vietnamese",,"15"
,,,"Tagalog (Pilipino, Filipino)",,"45"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"25"
,,,"Polish",,"30"
,,,"Russian",,"5"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"10"
,,,"German",,"35"
,,,"Dutch",,"0"
,,,"Greek",,"0"
,,,"Bengali",,"25"
,,,"Gujarati",,"70"
,,,"Hindi",,"75"
,,,"Punjabi (Panjabi)",,"155"
,,,"Urdu",,"25"
,,,"Iranian Persian",,"5"
,,,"Persian (Farsi), n.o.s.",,"0"
,,,"Italian",,"640"
,,,"Portuguese",,"65"
,,,"Romanian",,"0"
,,,"Spanish",,"130"
,,,"Japanese",,"5"
,,,"Korean",,"20"
,,,"Mandarin",,"75"
,,,"Yue (Cantonese)",,"15"
,,,"Turkish",,"5"
,,,"Hungarian",,"10"
"St. Catharines - Niagara (CMA), Ont. i95",,,"English",,"388,090"
,,,"French",,"2,815"
,,,"Indigenous languages 7",,"10"
,,,"Arabic",,"1,700"
,,,"Vietnamese",,"720"
,,,"Tagalog (Pilipino, Filipino)",,"1,470"
,,,"Haitian Creole",,"85"
,,,"Tamil",,"155"
,,,"Polish",,"1,360"
,,,"Russian",,"835"
,,,"Serbo-Croatian, n.i.e.",,"5"
,,,"Ukrainian",,"330"
,,,"German",,"545"
,,,"Dutch",,"120"
,,,"Greek",,"220"
,,,"Bengali",,"145"
,,,"Gujarati",,"625"
,,,"Hindi",,"520"
,,,"Punjabi (Panjabi)",,"1,460"
,,,"Urdu",,"1,030"
,,,"Iranian Persian",,"165"
,,,"Persian (Farsi), n.o.s.",,"30"
,,,"Italian",,"2,110"
,,,"Portuguese",,"645"
,,,"Romanian",,"175"
,,,"Spanish",,"3,820"
,,,"Japanese",,"125"
,,,"Korean",,"1,195"
,,,"Mandarin",,"2,590"
,,,"Yue (Cantonese)",,"785"
,,,"Turkish",,"275"
,,,"Hungarian",,"410"
"Stratford (CA), Ont. i96",,,"English",,"31,350"
,,,"French",,"40"
,,,"Indigenous languages 7",,"0"
,,,"Arabic",,"60"
,,,"Vietnamese",,"15"
,,,"Tagalog (Pilipino, Filipino)",,"50"
,,,"Haitian Creole",,"0"
,,,"Tamil",,"5"
,,,"Polish",,"15"
,,,"Russian",,"10"
,,,"Serbo-Croatian, n.i.e.",,"0"
,,,"Ukrainian",,"5"
,,,"German",,"10"
,,,"Dutch",,"15"
,,,"Greek",,"25"
,,,"Bengali",,"0"
,,,"Gujarati",,"105"
,,,"Hindi",,"30"
,,,"Punjabi (Panjabi)",,"80"
,,,"Urdu",,"20"
,,,"Iranian Persian",,"10"
,,,"Persian (Farsi), n.o.s.",,"5"
,,,"Italian",,"25"
,,,"Portuguese",,"15"
,,,"Romanian",,"0"
,,,"Spanish",,"110"
,,,"Japanese",,"25"
,,,"Korean",,"30"
